1692362100000,26387.91000000,26389.97000000,26370.30000000,26371.99000000,83.80799000,1692362399999,2210919.25007740,2416,37.18963000,981080.99694180,0
1692362400000,26371.99000000,26410.00000000,26340.00000000,26358.00000000,210.44673000,1692362699999,5550731.34134150,3858,103.60280000,2732607.77632080,0
1692362700000,26357.99000000,26371.55000000,26332.83000000,26336.00000000,149.80928000,1692362999999,3946652.07054590,3477,75.24267000,1982108.58081900,0
1692363000000,26336.00000000,26365.32000000,26333.79000000,26348.01000000,155.47054000,1692363299999,4095744.65902050,3326,86.73854000,2284960.96242630,0
1692363300000,26348.01000000,26369.50000000,26322.00000000,26328.02000000,200.15098000,1692363599999,5271688.29461570,4624,98.06846000,2582822.70199400,0
1692363600000,26328.02000000,26343.67000000,26310.82000000,26312.01000000,179.61621000,1692363899999,4728891.30768130,3465,83.93613000,2209848.28531150,0
1692363900000,26312.01000000,26318.00000000,26277.58000000,26284.00000000,340.92543000,1692364199999,8966409.14053100,5501,140.59704000,3697561.34091810,0
1692364200000,26284.01000000,26323.74000000,26246.34000000,26314.70000000,205.98550000,1692364499999,5413873.82342680,4569,95.76117000,2517066.12928510,0
1692364500000,26314.69000000,26333.00000000,26304.00000000,26304.40000000,165.38756000,1692364799999,4352533.82686160,2970,71.49090000,1881359.16623590,0
1692364800000,26304.39000000,26307.80000000,26244.06000000,26257.99000000,252.87545000,1692365099999,6644048.33794960,3905,86.09146000,2261330.63088960,0
1692365100000,26258.00000000,26273.24000000,26234.00000000,26256.01000000,227.93026000,1692365399999,5983774.41584650,4049,120.88905000,3173431.27786870,0
1692365400000,26256.01000000,26314.78000000,26248.00000000,26293.00000000,314.85960000,1692365699999,8275657.22419710,4334,171.92680000,4518364.04096140,0
1692365700000,26293.00000000,26353.61000000,26273.01000000,26319.99000000,205.82602000,1692365999999,5417468.56459360,3700,103.21279000,2716818.27362210,0
1692366000000,26320.00000000,26335.60000000,26252.55000000,26322.41000000,243.55950000,1692366299999,6402922.49979950,4656,108.03495000,2840293.42404650,0
1692366300000,26322.42000000,26384.74000000,26318.01000000,26354.60000000,293.53800000,1692366599999,7735695.27350190,5128,137.74948000,3630117.28508270,0
1692366600000,26354.61000000,26360.15000000,26270.00000000,26296.00000000,298.47149000,1692366899999,7855152.24251060,5060,115.61678000,3042548.27346010,0
1692366900000,26296.01000000,26306.00000000,26220.00000000,26241.78000000,301.41834000,1692367199999,7914252.76522340,5267,123.57676000,3244130.48847870,0
1692367200000,26241.78000000,26280.00000000,26211.00000000,26278.87000000,284.40083000,1692367499999,7462125.80773520,4363,145.52632000,3818296.33784370,0
1692367500000,26278.87000000,26278.87000000,26186.01000000,26202.02000000,459.34797000,1692367799999,12040721.16540790,6236,165.63839000,4341659.97052080,0
1692367800000,26202.02000000,26240.00000000,26176.00000000,26192.00000000,216.87452000,1692368099999,5682920.25922160,4321,97.56504000,2556426.50504960,0
1692368100000,26191.99000000,26217.07000000,26129.90000000,26152.00000000,458.80688000,1692368399999,12007836.24590710,7233,213.62881000,5591235.87899950,0
1692368400000,26152.00000000,26198.99000000,26152.00000000,26189.97000000,153.72263000,1692368699999,4024591.81434250,3489,80.39559000,2104795.93340560,0
1692368700000,26189.97000000,26233.46000000,26145.00000000,26164.01000000,216.45076000,1692368999999,5668404.48874220,4328,102.96363000,2696284.97310700,0
1692369000000,26164.00000000,26263.91000000,26158.62000000,26236.32000000,252.40712000,1692369299999,6617485.53736980,4535,135.73851000,3558560.71232050,0
1692369300000,26236.32000000,26252.00000000,26200.97000000,26249.35000000,218.80230000,1692369599999,5739657.05131850,3747,104.15934000,2732224.12624980,0
1692369600000,26249.35000000,26307.24000000,26248.01000000,26287.71000000,286.98684000,1692369899999,7542602.92071880,4759,139.85011000,3675249.22120820,0
1692369900000,26287.71000000,26287.71000000,26230.00000000,26238.01000000,148.46762000,1692370199999,3898325.96738380,3294,57.76400000,1516611.39797840,0
1692370200000,26238.01000000,26256.63000000,25981.88000000,26009.99000000,1046.40161000,1692370499999,27308268.66725380,15513,360.21540000,9405214.09468240,0
1692370500000,26009.99000000,26115.62000000,26004.07000000,26012.08000000,968.72148000,1692370799999,25236046.21061780,10468,447.60467000,11659053.11832200,0
1692370800000,26012.08000000,26143.46000000,26001.00000000,26139.15000000,723.24878000,1692371099999,18847041.30495530,8583,392.52407000,10228519.13502750,0
1692371100000,26139.15000000,26159.91000000,26074.01000000,26090.00000000,286.63918000,1692371399999,7484058.83929030,4882,138.79077000,3623828.00765800,0
1692371400000,26089.99000000,26210.00000000,26088.01000000,26175.99000000,460.25484000,1692371699999,12038868.67054460,6371,268.01644000,7009835.61269590,0
1692371700000,26176.00000000,26252.00000000,26175.99000000,26204.01000000,339.61646000,1692371999999,8906098.09514680,5365,177.76310000,4660989.85601130,0
1692372000000,26204.00000000,26204.01000000,26101.57000000,26140.01000000,313.26925000,1692372299999,8187101.83003850,5342,128.72168000,3364250.62453530,0
1692372300000,26140.01000000,26149.34000000,26079.02000000,26110.00000000,287.08714000,1692372599999,7497751.47175910,4372,125.36628000,3274015.08494120,0
1692372600000,26110.00000000,26134.28000000,26076.62000000,26113.99000000,229.24933000,1692372899999,5984344.96719350,3613,118.30767000,3087946.56451250,0
1692372900000,26113.99000000,26115.37000000,26060.00000000,26060.00000000,176.85554000,1692373199999,4613345.80445830,3519,66.04373000,1722738.70182890,0
1692373200000,26060.00000000,26078.14000000,26001.00000000,26070.85000000,470.77020000,1692373499999,12256091.81605080,5985,237.41914000,6181280.93746730,0
1692373500000,26070.86000000,26086.80000000,25983.96000000,25986.18000000,394.83272000,1692373799999,10274108.68078390,6000,142.36793000,3705063.89906910,0
1692373800000,25986.19000000,26028.00000000,25950.13000000,25959.63000000,407.91192000,1692374099999,10600921.49712900,5895,203.37319000,5285107.33268800,0
1692374100000,25959.62000000,26006.00000000,25931.95000000,26002.00000000,318.54095000,1692374399999,8274945.82317930,5054,178.15774000,4628261.72510340,0
1692374400000,26001.99000000,26080.00000000,25991.20000000,26080.00000000,355.61778000,1692374699999,9256674.27403780,5098,239.85933000,6243551.33385670,0
1692374700000,26079.99000000,26116.00000000,26070.44000000,26097.38000000,225.19288000,1692374999999,5875717.87168140,3813,131.51108000,3431336.32476190,0
1692375000000,26097.38000000,26141.85000000,26089.24000000,26093.83000000,289.80059000,1692375299999,7569030.63504840,4751,126.13265000,3294102.00640890,0
1692375300000,26093.82000000,26109.59000000,26043.98000000,26078.57000000,197.35538000,1692375599999,5145704.21332230,3774,88.84261000,2316286.48156980,0
1692375600000,26078.57000000,26078.57000000,26024.00000000,26036.25000000,138.82504000,1692375899999,3615553.76798170,3224,52.01173000,1354616.38084210,0
1692375900000,26036.25000000,26040.00000000,25990.01000000,26002.01000000,191.23795000,1692376199999,4974964.52997290,3845,80.39602000,2091505.50038240,0
1692376200000,26002.00000000,26054.77000000,25984.55000000,26038.00000000,302.95147000,1692376499999,7878199.06021160,4286,150.75753000,3919974.15508890,0
1692376500000,26038.00000000,26038.00000000,26000.01000000,26004.52000000,185.26324000,1692376799999,4819921.98439740,3108,64.93786000,1689061.11818040,0
1692376800000,26004.51000000,26043.59000000,25997.54000000,26024.62000000,125.35631000,1692377099999,3262255.43399890,2692,51.83189000,1348634.85884780,0
1692377100000,26024.62000000,26065.34000000,26000.00000000,26054.14000000,122.65257000,1692377399999,3193001.45394400,2595,62.62799000,1630444.95107940,0
1692377400000,26054.14000000,26079.92000000,25970.67000000,25975.99000000,179.49807000,1692377699999,4670762.45127330,3730,58.20430000,1514542.31288570,0
1692377700000,25975.99000000,25980.00000000,25769.04000000,25904.91000000,1081.54129000,1692377999999,27977699.61829370,14553,470.31586000,12162723.09404000,0
1692378000000,25904.90000000,25947.05000000,25846.34000000,25848.00000000,583.89458000,1692378299999,15120487.89225030,6759,295.61478000,7655975.87547050,0
1692378300000,25847.99000000,25875.63000000,25619.00000000,25725.06000000,1700.08422000,1692378599999,43758199.26084600,21278,785.43145000,20212608.57272680,0
1692378600000,25725.05000000,25774.64000000,25683.62000000,25760.66000000,683.01388000,1692378899999,17573664.18792580,9073,321.87057000,8281017.88342580,0
1692378900000,25760.65000000,25822.27000000,25721.35000000,25762.00000000,451.61318000,1692379199999,11637126.24801770,7043,218.45396000,5628792.23875170,0
1692379200000,25762.01000000,25772.00000000,25680.04000000,25709.94000000,515.75804000,1692379499999,13267566.85715180,7767,274.97776000,7073399.49299990,0
1692379500000,25709.93000000,25932.42000000,25709.93000000,25912.00000000,623.42591000,1692379799999,16108026.04399790,9178,340.15716000,8788219.90824170,0
1692379800000,25912.00000000,25980.00000000,25878.88000000,25900.00000000,596.55130000,1692380099999,15464790.84788670,7867,355.27290000,9210154.86941150,0
1692380100000,25900.00000000,26114.00000000,25896.72000000,26083.31000000,760.67681000,1692380399999,19788269.05697630,9951,415.92770000,10819430.54302570,0
1692380400000,26083.31000000,26110.59000000,26008.37000000,26039.47000000,471.73182000,1692380699999,12294141.20709770,6003,234.15861000,6101884.93639470,0
1692380700000,26039.46000000,26104.64000000,26020.00000000,26075.50000000,311.99429000,1692380999999,8130797.45074520,5240,173.88454000,4531506.75235300,0
1692381000000,26075.49000000,26090.00000000,26048.01000000,26061.75000000,149.72128000,1692381299999,3902802.50129140,3525,71.00319000,1850619.92265870,0
1692381300000,26061.74000000,26061.76000000,26004.00000000,26012.02000000,186.71727000,1692381599999,4857741.46295860,3640,76.71478000,1995582.58406810,0
1692381600000,26012.01000000,26026.61000000,25964.92000000,25964.92000000,142.26145000,1692381899999,3698186.70102440,4320,54.15487000,1407723.85919610,0
1692381900000,25964.93000000,25980.00000000,25924.84000000,25973.99000000,263.31934000,1692382199999,6834261.49829450,4722,115.74655000,3003784.77712810,0
1692382200000,25973.99000000,25977.99000000,25921.00000000,25940.98000000,197.07216000,1692382499999,5113475.59913660,3593,86.31950000,2239759.71728140,0
1692382500000,25940.97000000,26080.22000000,25940.97000000,26056.00000000,374.98063000,1692382799999,9764243.33771100,5128,228.21022000,5941489.71864480,0
1692382800000,26056.00000000,26072.00000000,26006.25000000,26039.99000000,191.04531000,1692383099999,4974761.11211640,3376,78.60555000,2046626.34665030,0
